#{"t_start": 1645662458.9154193, "env_id": "LunarLander-v2"}
r,l,t
228.218232,256,3139.004905
270.693279,247,3139.150838
251.886897,287,3139.312844
137.964224,1000,3141.132523
35.764404,202,3141.239592
266.207554,257,3141.394128
133.439964,1000,3142.161095
254.962316,267,3142.325531
10.307448,230,3143.227159
248.109041,284,3143.415976
269.541005,302,3143.590037
261.878842,271,3143.74411
8.650621,195,3143.852065
272.547462,282,3144.007108
-22.18399,256,3144.146093
257.803774,265,3144.300081
258.569189,274,3145.249217
256.034743,267,3145.420262
171.811394,1000,3146.146101
12.711592,213,3146.258058
253.766516,314,3146.467271
270.276078,316,3147.427505
230.375923,254,3147.577621
242.771237,292,3147.767675
20.286656,191,3147.872561
256.987599,266,3148.023228
22.590027,190,3148.124155
254.133086,277,3148.292103
233.894613,276,3148.449093
249.53337,271,3149.401172
250.642439,320,3149.603348
268.013208,241,3149.742308
254.887056,273,3149.90533
-8.091298,199,3150.014406
235.672175,361,3150.25842
-36.250263,219,3150.385497
255.059157,368,3151.43511
149.782221,1000,3152.322095
31.507278,204,3152.428092
25.632607,192,3152.535103
265.446684,375,3152.812086
245.033058,301,3153.757546
258.677568,298,3153.937099
267.801837,306,3154.107497
273.104301,285,3154.26809
240.056296,291,3154.439305
251.964929,317,3154.651074
262.300255,275,3154.809108
255.745469,322,3155.787463
242.287641,324,3155.987568
252.709349,275,3156.146599
230.582751,260,3156.302556
258.022382,290,3156.467654
277.559337,256,3156.623739
122.542933,1000,3158.25131
247.400394,338,3158.454355
23.148349,193,3158.564375
246.282353,263,3158.711457
254.774519,364,3158.977514
253.427276,267,3159.130576
-19.643775,215,3159.979103
235.645252,266,3160.135214
255.782698,284,3160.297314
156.259583,1000,3161.016891
249.656192,290,3161.1819
297.509,275,3162.143118
251.509894,266,3162.302678
275.344131,293,3162.460752
273.67905,305,3162.622241
231.086174,289,3162.810534
278.252976,337,3163.034062
246.908511,278,3163.19411
-4.435367,232,3164.126237
295.478241,327,3164.334085
217.756518,442,3164.650346
291.92187,320,3164.822086
227.956369,345,3165.066101
138.65077,1000,3166.681074
262.717791,249,3166.83799
225.738495,290,3167.0181
258.298115,320,3167.202181
264.540368,253,3167.345085
264.688129,307,3167.514518
256.454447,284,3168.464263
234.427011,335,3168.683409
239.034999,260,3168.825372
270.990431,295,3169.020391
256.663479,272,3169.189469
234.179027,280,3169.362098
283.608711,238,3169.500107
268.862385,277,3170.409961
-10.16774,201,3170.536196
246.858611,314,3170.715623
261.071831,321,3170.918083
256.636058,265,3171.081518
112.69155,1000,3172.670286
225.971795,279,3172.84528
42.708333,243,3172.985979
271.94851,285,3173.153034
257.305931,267,3173.302011
237.650755,264,3173.462076
259.158932,249,3173.596123
153.193661,1000,3175.051326
145.47777,1000,3175.800108
120.648032,1000,3177.717291
293.199489,369,3177.941099
228.45918,330,3178.15812
248.851723,290,3178.327126
237.00698,277,3178.484175
252.260726,261,3179.391831
265.802727,306,3179.58622
222.788339,269,3179.733265
273.205195,246,3179.883283
20.082143,247,3180.032299
275.119168,259,3180.200281
270.17614,350,3180.395271
285.552303,290,3181.292691
238.816643,284,3181.468796
139.348474,1000,3182.413838
21.64807,233,3182.548843
263.511603,259,3182.695878
222.229937,336,3183.712062
265.946606,261,3183.867834
273.802526,277,3184.022828
241.696611,286,3184.196849
226.089041,259,3184.347841
253.083459,283,3184.517574
287.429182,283,3184.673163
26.243435,197,3184.776843
164.958574,1000,3186.385832
286.030897,339,3186.607839
254.69978,309,3186.790832
285.211452,273,3186.9528
249.014279,239,3187.872304
273.282184,322,3188.067204
238.550727,304,3188.24831
244.345486,317,3188.453284
242.786865,263,3188.607288
278.842227,249,3188.755319
266.012354,334,3188.950291
263.825856,355,3189.913702
272.120427,393,3190.141751
240.126636,298,3190.313195
265.215988,278,3190.466939
157.186477,1000,3191.918108
271.961691,328,3192.126232
244.050423,272,3192.280245
293.85923,282,3192.433368
262.495441,317,3192.611372
248.877673,272,3192.783468
269.791776,300,3192.977557
282.658092,265,3193.96814
25.11964,204,3194.086095
266.833913,256,3194.23437
267.836654,317,3194.42729
21.572376,231,3194.556323
249.77036,385,3194.805377
268.91638,303,3194.984387
227.808897,286,3195.908269
239.720433,283,3196.098177
229.356266,272,3196.269321
31.750723,247,3196.415437
286.902962,239,3196.554849
20.838445,161,3196.639321
252.654377,275,3196.800067
148.326307,1000,3198.289177
247.046458,255,3198.443504
233.602371,302,3198.62106
280.220047,321,3198.810552
262.307861,249,3198.953166
-21.151069,222,3199.08237
51.575272,248,3199.992096
229.106236,291,3200.175543
291.912895,310,3200.362073
275.441038,319,3200.555771
262.648588,281,3200.70637
115.911362,1000,3202.239846
112.162039,1000,3203.063072
256.951882,270,3203.218106
41.030634,278,3203.364151
225.828217,270,3203.5221
270.606885,274,3204.532933
19.631047,215,3204.646074
251.720162,270,3204.798075
231.297954,334,3205.041065
172.91628,1000,3205.801422
239.377604,262,3206.749073
286.84582,310,3206.928236
248.243915,279,3207.081252
263.886559,314,3207.273377
255.488326,298,3207.472431
238.032877,303,3207.665493
254.671106,310,3208.605175
253.251844,287,3208.775116
46.296565,199,3208.883163
138.497376,1000,3209.634435
16.700386,227,3209.757469
236.396231,244,3209.909403
298.669901,288,3210.814167
237.030659,304,3210.999718
289.510429,284,3211.15976
255.456296,248,3211.294795
276.931814,331,3211.552068
282.983615,252,3211.700077
262.830915,310,3211.910066
246.571625,266,3212.801093
242.503658,258,3212.962147
154.962787,1000,3213.738364
243.938201,295,3213.954409
243.805651,283,3214.118511
281.00701,272,3215.139936
246.846767,298,3215.314986
256.544293,302,3215.482018
284.349825,279,3215.648067
258.217943,266,3215.810056
237.028344,265,3215.969041
246.920065,259,3216.112657
148.434657,1000,3217.600564
265.558516,322,3217.809602
268.826056,254,3217.957644
271.654114,265,3218.109096
33.091171,285,3218.26006
126.716509,1000,3220.058505
275.726308,294,3220.250542
260.921716,259,3220.404622
241.58456,295,3220.58572
272.289673,278,3220.740817
254.257622,267,3221.639809
257.283211,265,3221.790881
273.091909,334,3221.986982
243.276789,300,3222.16299
145.313415,1000,3223.684152
261.914252,301,3223.880395
245.890924,249,3224.020072
264.471608,253,3224.162978
178.338818,1000,3225.134182
316.612131,329,3226.137119
246.878682,331,3226.354208
246.16232,275,3226.510241
270.064354,353,3226.703378
37.418028,207,3226.814335
270.359858,305,3226.995432
246.202369,275,3227.151414
252.313574,292,3228.10511
286.052542,308,3228.288561
242.481398,268,3228.456643
252.309763,309,3228.650698
285.865938,343,3228.844239
261.771509,272,3228.9951
239.558298,263,3229.148729
240.708776,300,3230.094378
287.682788,294,3230.264294
234.996512,271,3230.408881
278.663616,288,3230.579901
260.866644,260,3230.720994
216.816805,344,3230.94307
37.170843,247,3231.075116
307.243345,278,3231.984063
243.628889,249,3232.131113
108.70152,1000,3232.898452
259.227731,374,3233.153552
257.766685,279,3233.317632
248.91717,268,3234.244161
245.836619,294,3234.417178
236.064823,302,3234.604243
261.635561,256,3234.751336
205.801806,306,3234.940368
254.710527,326,3235.15545
273.645824,252,3235.307477
236.37866,277,3236.298123
272.850824,264,3236.452493
130.04063,1000,3237.307083
255.199833,293,3237.478088
254.228683,259,3237.633071
255.552742,256,3238.555957
281.669751,266,3238.71094
260.739821,330,3238.918051
147.306585,1000,3239.725128
253.77514,268,3240.648154
266.024649,242,3240.795403
265.337564,502,3241.206083
262.196169,312,3241.402417
247.654378,296,3241.587989
231.459297,417,3241.902068
255.432854,295,3242.825124
276.378796,301,3243.003185
273.533236,268,3243.150222
266.681409,312,3243.330312
271.289274,342,3243.540435
209.366003,721,3244.164156
266.996397,254,3245.092981
276.463125,258,3245.244027
245.09013,276,3245.39906
277.97085,246,3245.545059
294.822414,273,3245.712039
266.160835,318,3245.894122
245.942673,628,3247.148215
269.871284,308,3247.341237
219.549641,255,3247.494346
253.532112,262,3247.644357
32.56704,211,3247.760303
263.874893,288,3247.93428
248.894257,280,3248.092303
231.573356,278,3249.007983
284.117795,330,3249.205139
251.785096,259,3249.353319
258.357861,278,3249.517267
273.803053,324,3249.701752
152.690901,1000,3251.351942
256.865206,286,3251.517084
252.6183,277,3251.680038
154.405356,1000,3252.487114
277.550541,322,3252.684105
250.628833,265,3253.599068
251.426825,274,3253.74718
257.15933,278,3253.914119
262.03581,287,3254.080074
269.896758,307,3254.262022
241.451485,253,3254.408081
270.601969,307,3254.588334
232.289342,275,3255.504115
238.323598,279,3255.672689
292.974297,319,3255.847795
232.750634,327,3256.062865
235.053447,287,3256.232949
242.818193,281,3256.395767
273.844898,254,3256.536365
-16.78075,227,3257.506957
298.436019,252,3257.657404
262.32988,325,3257.865302
254.760169,255,3258.015315
233.799238,272,3258.170293
254.94428,244,3258.315307
0.495123,224,3258.448272
148.921175,1000,3259.965858
255.478038,266,3260.117807
278.287689,260,3260.270796
277.853941,271,3260.431838
256.225191,456,3260.790829
265.869711,281,3261.707635
251.3026,296,3261.888185
260.094066,262,3262.036084
224.051176,277,3262.199669
282.440421,300,3262.372214
231.012417,274,3262.533061
246.107785,333,3262.741062
282.699708,327,3263.663555
232.873077,564,3264.064251
35.114495,198,3264.171246
39.387144,199,3264.277291
254.053331,306,3264.485372
145.705977,1000,3266.040373
260.510348,355,3266.267073
270.651796,262,3266.424112
252.956441,276,3266.589081
270.413511,263,3266.75305
135.002908,1000,3268.25735
247.306865,260,3268.409212
244.980765,252,3268.547131
240.308573,319,3268.781089
272.412507,264,3268.941112
273.306601,437,3269.258086
43.33172,253,3270.161086
268.406757,287,3270.335274
252.091116,270,3270.514232
267.199595,290,3270.702313
150.169528,1000,3272.379093
272.575643,253,3272.53612
245.887611,340,3272.762227
291.858183,304,3272.93926
265.516724,327,3273.146297
252.64241,283,3273.314311
273.762405,440,3273.587326
263.91071,355,3274.568444
24.540879,268,3274.732355
275.899634,256,3274.885367
277.554121,253,3275.025477
248.400555,283,3275.197551
32.897012,194,3275.307558
267.197634,267,3275.461449
255.43674,251,3275.609676
253.453834,249,3276.523478
307.158774,286,3276.678454
274.464313,307,3276.86053
143.349726,1000,3277.777026
240.165286,274,3278.726589
278.218862,283,3278.886346
254.322746,253,3279.033489
253.070943,278,3279.191497
279.671629,267,3279.348496
244.48036,292,3279.518518
234.16975,344,3279.748552
267.402488,251,3279.889579
263.483094,296,3280.82811
269.877353,255,3280.98029
283.870552,248,3281.122372
259.054887,303,3281.298409
270.127989,305,3281.487448
229.729452,280,3281.663554
238.274825,260,3281.812525
266.034133,266,3282.734078
259.049102,311,3282.939182
267.177285,287,3283.104227
246.492481,328,3283.358361
222.137048,268,3283.518762
227.402952,257,3283.669069
261.580697,246,3283.814145
269.267582,322,3284.754495
254.404566,285,3284.915092
39.347438,240,3285.042954
37.167411,246,3285.188993
266.696546,311,3285.382065
287.337059,313,3285.558072
135.104294,1000,3287.113468
295.234308,295,3287.278402
279.279728,293,3287.445506
267.094069,281,3287.604563
275.335969,296,3287.8026
263.723292,300,3287.984636
241.54804,301,3288.998429
252.872306,250,3289.14674
277.906246,275,3289.30531
272.731793,252,3289.446073
256.802389,288,3289.613112
260.925783,314,3289.793068
262.284627,312,3289.973061
261.993863,296,3290.895119
262.808747,296,3291.064217
257.288252,253,3291.211282
264.291644,307,3291.382546
237.434092,285,3291.549692
148.896553,1000,3293.14158
30.882507,198,3293.246772
283.091599,465,3293.575938
268.983231,287,3293.738962
261.695301,268,3293.890984
280.668084,286,3294.054123
270.204189,306,3294.249128
285.996843,263,3295.176108
23.835755,212,3295.2955
257.912749,279,3295.45558
258.679823,288,3295.622584
250.76691,270,3295.784612
253.05025,266,3295.947595
256.798359,337,3296.168196
285.767858,266,3297.076511
275.647188,243,3297.225214
254.842232,275,3297.385249
275.616478,350,3297.587288
24.948027,229,3297.712285
226.117712,262,3297.866332
266.605104,332,3298.047356
126.877547,1000,3299.815027
279.297561,320,3300.035063
232.228106,273,3300.194144
221.031975,267,3300.346078
258.62467,289,3300.523062
264.428608,254,3301.443432
245.852736,275,3301.624676
264.328904,284,3301.798249
255.067096,272,3301.946626
275.169902,255,3302.097258
212.778301,289,3302.26971
233.118322,276,3302.438266
259.768768,305,3303.388612
253.267815,255,3303.554364
252.972506,258,3303.702409
239.730076,276,3303.867504
250.6962,297,3304.038537
230.772114,269,3304.200652
284.64138,415,3304.483855
138.387256,1000,3306.219051
253.50658,284,3306.384118
269.253966,269,3306.550066
258.765499,321,3306.765107
281.209009,336,3306.960083
252.415202,311,3307.912106
276.769383,325,3308.105278
263.944337,366,3308.370867
260.188472,325,3308.566917
303.603807,283,3308.727217
276.618243,276,3308.880082
267.190458,262,3309.028095
277.116484,291,3309.958504
261.661793,294,3310.12705
262.497244,273,3310.286316
235.614971,289,3310.466573
257.691541,263,3310.618198
270.719453,281,3310.786493
251.124566,276,3310.953075
264.501425,283,3311.931014
234.423895,266,3312.091135
272.506664,333,3312.318114
258.109076,292,3312.507701
274.890842,245,3312.645334
270.94112,251,3312.780086
282.617277,325,3312.986351
280.803478,254,3313.891144
237.846905,251,3314.038142
261.980073,253,3314.18734
251.087453,308,3314.370867
282.899516,292,3314.546917
39.206893,200,3314.658923
272.879324,323,3314.858618
280.800655,290,3315.02218
282.3194,290,3315.935125
251.510877,283,3316.099111
257.790428,275,3316.265091
244.831054,270,3316.416096
250.963785,291,3316.584086
241.45636,308,3316.761096
266.094111,321,3316.943638
260.168364,290,3317.885117
238.755078,980,3318.759625
255.657101,300,3318.941717
283.770533,296,3319.103894
235.875754,286,3320.023048
249.051705,285,3320.197491
237.590178,276,3320.365047
254.341636,248,3320.496752
253.127422,289,3320.665385
273.613959,328,3320.843009
272.377743,342,3321.035608
235.093933,266,3322.008092
285.582538,292,3322.17363
233.255347,278,3322.334569
286.928142,267,3322.499693
250.926935,256,3322.648062
283.481956,287,3322.807067
244.344904,378,3323.077082
258.760015,255,3323.977118
265.422598,294,3324.148088
270.89924,241,3324.28308
255.69465,268,3324.437087
276.893394,346,3324.650093
260.872522,397,3324.914137
247.933197,283,3325.076113
258.983918,272,3325.972104
57.135972,206,3326.086092
254.696642,268,3326.240177
271.572055,253,3326.382267
256.864131,283,3326.552397
286.31832,345,3326.780483
256.171391,574,3327.244135
265.799595,303,3328.185104
234.204871,283,3328.353244
31.183039,197,3328.458084
162.885635,1000,3329.336109
239.771327,291,3329.503106
274.910833,352,3330.48812
274.337611,259,3330.637092
156.798407,1000,3331.46812
276.700759,295,3331.653154
307.717233,295,3332.633085
254.846153,311,3332.826098
280.679499,316,3333.00008
279.967389,505,3333.365086
242.76935,272,3333.519116
229.638023,265,3333.669158
275.422715,316,3334.630101
269.372314,254,3334.782079
292.535557,381,3335.036191
113.154134,1000,3335.798644
258.175689,317,3335.977786
261.323137,265,3336.909088
286.534313,289,3337.07528
270.399177,276,3337.233104
268.870113,277,3337.401229
140.373472,1000,3338.942097
262.784887,260,3339.108098
32.628142,209,3339.217133
243.377757,283,3339.384101
272.312986,311,3339.556097
265.089464,267,3339.712087
150.169044,1000,3341.371479
266.860674,262,3341.517536
259.249255,311,3341.709033
251.684695,288,3341.884087
229.350767,279,3342.04705
242.053729,285,3342.213078
228.081298,413,3343.317089
277.37511,325,3343.513095
285.092066,244,3343.651101
148.507245,1000,3344.378123
249.972419,303,3344.55411
273.961901,262,3345.480087
268.399097,272,3345.63616
237.101708,256,3345.788261
293.340333,268,3345.929388
156.541328,1000,3346.739962
290.310918,285,3347.666074
151.709996,1000,3348.414057
281.692492,280,3348.571064
268.801558,276,3348.73708
269.414468,296,3349.641965
271.435575,273,3349.825614
246.114937,321,3350.026642
247.897083,273,3350.175069
242.464839,274,3350.34203
220.105092,294,3350.52274
244.241368,256,3350.674337
272.13833,299,3350.842084
275.920405,375,3351.843188
267.43369,315,3352.046208
237.269042,279,3352.20928
280.732819,317,3352.425452
142.373083,1000,3354.079545
232.36614,275,3354.241179
270.121392,274,3354.398083
247.138261,252,3354.53711
267.921433,320,3354.730134
264.594614,268,3354.887095
134.488418,1000,3356.491102
233.507222,285,3356.658078
253.964988,263,3356.810091
283.270822,273,3356.960115
274.848293,269,3357.105145
283.103924,331,3357.316104
155.650342,1000,3358.808236
260.026979,264,3358.963326
